"","id","score","H_-5","tau_-5","alpha_-5","R2_-5","f_alpha_-5","H_-4","tau_-4","alpha_-4","R2_-4","f_alpha_-4","H_-3","tau_-3","alpha_-3","R2_-3","f_alpha_-3","H_-2","tau_-2","alpha_-2","R2_-2","f_alpha_-2","H_-1","tau_-1","alpha_-1","R2_-1","f_alpha_-1","H_0","tau_0","alpha_0","R2_0","f_alpha_0","H_1","tau_1","alpha_1","R2_1","f_alpha_1","H_2","tau_2","alpha_2","R2_2","f_alpha_2","H_3","tau_3","alpha_3","R2_3","f_alpha_3","H_4","tau_4","alpha_4","R2_4","f_alpha_4","H_5","tau_5","R2_5","Hmax","Hmin","alphamax","alphamin","dH","dalpha","total_words"
"216","156afd16",2,1.12253420480742,-6.61267102403708,1.27773779211908,0.974091258000194,0.223982063441676,1.0837333079795,-5.334933231918,1.23457904337193,0.978613247981781,0.396617058430296,1.03345139618203,-4.10035418854608,1.15396625159198,0.983718314409928,0.638455433770131,0.973193968477047,-2.94638793695409,1.02970112382932,0.988495382760912,0.886985689295456,0.916686813124775,-1.91668681312478,0.916686813124775,0.993116869876179,1,0.933479215510046,-1,0.954520238523493,0.995234077249427,1,0.954520238523493,-0.0454797614765069,0.424426098005566,0.977469223244127,0.469905859482073,0.68947316826453,0.378946336529059,0.210192413283241,0.947342554291722,0.0414384900374227,0.5297129166041,0.5891387498123,0.185307251534835,0.921933295180833,-0.0332169952077954,0.443611500336784,0.774446001347135,0.181700024466646,0.895238321030304,-0.0476459034805516,0.391229205162756,0.956146025813781,0.868586733667069,1.12253420480742,0.391229205162756,1.27773779211908,0.181700024466646,0.731304999644661,1.09603776765244,638
"217","157ebf8a",3.5,1.19193635506766,-6.9596817753383,1.26690550056303,0.778186725951354,0.625154272523132,1.17319406869382,-5.69277627477527,1.25410988742757,0.799243380635911,0.676336725064988,1.1462221291159,-4.4386663873477,1.23851325646117,0.833302625575546,0.723126617964181,1.10007656544326,-3.20015313088652,1.18811045204684,0.882426545059735,0.823932226792851,1.01204267883969,-2.01204267883969,1.01204267883969,0.932633436307202,1,0.85981239575379,-1,0.659541419050277,0.95999283635406,1,0.659541419050277,-0.340458580949723,0.312308078079279,0.967070357064262,0.652766659029003,0.485924748564778,-0.0281505028704438,0.146606153862473,0.951271905113162,0.321362810595391,0.372818550330677,0.11845565099203,0.0936694599104435,0.899884652786149,0.162552728739301,0.303031277725618,0.212125110902473,0.0764437839754741,0.820112221159156,0.0936500249994234,0.257713778975589,0.288568894877947,0.730026790176282,1.19193635506766,0.257713778975589,1.26690550056303,0.0764437839754741,0.93422257609207,1.19046171658756,194
"218","159f332d",4,3.03318037294277,-16.1659018647139,3.24965308343837,0.824033608797085,-0.0823635524780073,2.97906219531887,-12.9162487812755,3.27177340358842,0.826137118827596,-0.170844833078192,2.88149179256236,-9.64447537768707,3.31836386403399,0.831013078184577,-0.310616214414905,2.66305575682654,-6.32611151365308,3.33897254093568,0.844913004830162,-0.351833568218283,1.9871389727174,-2.9871389727174,1.9871389727174,0.904882534400149,1,0.967862603189175,-1,0.731283764799538,0.981751796197919,1,0.731283764799538,-0.268716235200462,0.165121624524295,0.979506660681256,0.433837859724757,0.448202694661917,-0.103594610676166,-0.0663447768796978,0.799716770554184,-0.0290949430832291,0.276686870814712,-0.169939387555864,-0.070935987233297,0.502725062731077,-0.0428685741440268,0.18978115630271,-0.240875374789161,-0.0664182483557709,0.303021520179982,-0.0247976186339226,0.138541275371014,-0.307293623144932,0.18482331666849,3.03318037294277,0.138541275371014,3.33897254093568,-0.070935987233297,2.89463909757176,3.40990852816898,435
"219","159f6c4b",4.5,2.76933121575152,-14.8466560787576,3.10025873239059,0.796588063193582,-0.654637583195351,2.68659933659175,-11.746397346367,3.11262920909036,0.795158881943289,-0.70411948999446,2.54458937909221,-8.63376813727663,3.12150476013614,0.79684839110272,-0.730746143131785,2.25613168857025,-5.51226337714049,2.91124479247463,0.813977036359935,-0.310226207808767,1.60101858466586,-2.60101858466586,1.60101858466586,0.909534098672845,1,1.10335053580776,-1,0.808163009893452,0.992594508741681,1,0.808163009893452,-0.191836990106548,0.339148756931939,0.984660226099136,0.530985747038487,0.573655883412696,0.147311766825391,0.259446658201351,0.968594507245386,0.371581549577311,0.468919475008914,0.406758425026743,0.277244074344334,0.964408428682731,0.424973798006258,0.421000624842769,0.684002499371076,0.292679158672748,0.958790034485356,0.486714135319916,0.395336331608765,0.976681658043824,0.950100883961562,2.76933121575152,0.395336331608765,3.12150476013614,0.259446658201351,2.37399488414275,2.86205810193479,259
"220","15d93e45",3.5,3.77336625802941,-19.8668312901471,4.09377004460784,0.644847294832165,-0.602018932892136,3.6932653113848,-15.7730612455392,4.1250631609023,0.64023797509129,-0.727191398069992,3.54933269487897,-11.6479980846369,4.14499917769842,0.63265062729149,-0.786999448458353,3.25149945346925,-7.50299890693849,4.0673647480902,0.622243596961544,-0.631730589241903,2.43563415884829,-3.43563415884829,2.43563415884829,0.646325499734,1,1.01112630250778,-1,0.71139959170584,0.954073612890956,1,0.71139959170584,-0.28860040829416,0.348808102026773,0.982411044628602,0.637408510320933,0.530103846866307,0.0602076937326135,0.162521088568426,0.983468371880937,0.264834483404238,0.407576260767013,0.222728782301039,0.068841953889444,0.973879818378514,-0.016202920632707,0.322892684047621,0.291570736190483,0.0221712199862127,0.953582809995398,-0.202885856245632,0.262748391235339,0.313741956176696,0.923108967662757,3.77336625802941,0.262748391235339,4.14499917769842,0.0221712199862127,3.51061786679407,4.12282795771221,182
"221","15dde81f",3,1.56549818534739,-8.82749092673695,1.62219365039109,0.428511027056483,0.716522674781519,1.55132431908647,-7.20529727634587,1.61648571034175,0.438193329290873,0.739354434978856,1.5296038553347,-5.58881156600411,1.63807917934375,0.459708877163569,0.674574027972861,1.47536619333018,-3.95073238666036,1.69247036021772,0.513178592776355,0.565791666224925,1.25826202644264,-2.25826202644264,1.25826202644264,0.719193119872844,1,0.974036782568418,-1,0.79932223202832,0.967429861450736,1,0.79932223202832,-0.20067776797168,0.457178449305512,0.956546518463672,0.657856217277193,0.628250340666916,0.256500681333832,0.329887367654522,0.93206441871432,0.403274053975211,0.528796016329451,0.586388048988354,0.292086502951688,0.914460145050413,0.289871459866712,0.46961863798501,0.878474551940042,0.271998632754486,0.903254387164579,0.209519979077903,0.430094636938906,1.15047318469453,0.894564365301428,1.56549818534739,0.430094636938906,1.69247036021772,0.271998632754486,1.13540354840849,1.42047172746323,209
"222","165315ef",4,1.86080354305615,-10.3040177152808,2.01369544778188,0.917594316785994,0.235540476371364,1.82258056687472,-8.29032226749889,2.00070754083234,0.924647597514303,0.287492104169532,1.76320490888885,-6.28961472666655,1.96886391675362,0.937053912147725,0.38302297640568,1.66037540495646,-4.32075080991293,1.86439775694298,0.957987166041233,0.591955296026965,1.45635305296995,-2.45635305296995,1.45635305296995,0.980912925526786,1,1.07772933082711,-1,0.691785045155501,0.989297881110285,1,0.691785045155501,-0.308214954844499,0.227225482656853,0.986757226859543,0.535440437501351,0.459505263906177,-0.0809894721876457,0.0643926924705659,0.95737949524226,0.209774857128778,0.32780107342764,-0.0165967797170798,0.0195044729419303,0.87408180891377,0.0751101985428706,0.250726923306213,0.00290769322485041,0.0169023307964136,0.747520183927924,0.0647016299608039,0.203962004804253,0.019810024021264,0.619707141767668,1.86080354305615,0.203962004804253,2.01369544778188,0.0169023307964136,1.6568415382519,1.99679311698547,305
"223","16542171",4.5,1.00228484416883,-6.01142422084414,1.08287538696413,0.871207107677726,0.597047286023496,0.982137208470002,-4.92854883388001,1.04643084210148,0.883750055974675,0.742825465474104,0.960705997259511,-3.88211799177853,0.994529416815381,0.904961761623569,0.898529741332389,0.943794287481575,-2.88758857496315,0.956408778783196,0.935805021593163,0.974771017396759,0.931179796179955,-1.93117979617996,0.931179796179955,0.965831483066422,1,0.876267342109999,-1,0.718368618611948,0.983411112253805,1,0.718368618611948,-0.281631381388052,0.34827748280893,0.98540449181532,0.629908864196982,0.533323050710439,0.0666461014208783,0.117785531523348,0.958855665140535,0.168924961625817,0.394810544314742,0.184431632944226,0.0244200881202181,0.889834373393639,-0.111171368583572,0.302212930266111,0.208851721064444,-0.00623071531481778,0.775670463005019,-0.233774582323715,0.240524201149925,0.202621005749626,0.640213325212648,1.00228484416883,0.240524201149925,1.08287538696413,-0.00623071531481778,0.761760643018902,1.08910610227895,311
"224","1677c88a",3.5,5.1348519978152,-26.674259989076,5.4901900093906,0.742174557321951,-0.776690057876976,5.04601749492135,-21.1840699796854,5.53611544169388,0.742518511933512,-0.960391787090089,4.88265151266385,-15.6479545379915,5.63436533196491,0.743802615156307,-1.2551414579032,4.50679460301331,-10.0135892060266,5.6909432983943,0.747595413276796,-1.36829739076197,3.32264590763233,-4.32264590763233,3.32264590763233,0.774990140585644,1,1.56535164260864,-1,0.713939759672575,0.969683756350346,1,0.713939759672575,-0.286060240327425,-0.350499083591198,0.995624360088111,-0.064438843263773,0.181720338040688,-0.636559323918623,-0.341678958439674,0.976382007283538,-0.0467985929607255,0.0072539058805675,-0.978238282358297,-0.339238246439206,0.0895074279857423,-0.0394764569593192,-0.0793691321993758,-1.3174765287975,-0.339106660644422,0.932600907497152,-0.0389501137801858,-0.131316637888385,-1.65658318944193,0.975824054767234,5.1348519978152,-0.131316637888385,5.6909432983943,-0.350499083591198,5.26616863570359,6.04144238198549,326
"225","1686e65a",4.5,1.08094156985765,-6.40470784928824,1.16843719124374,0.976184594414774,0.562521893069528,1.05906766451112,-5.23627065804449,1.12378870162279,0.980530638252198,0.741115851553326,1.0374939854739,-4.1124819564217,1.07444065324116,0.984194054560446,0.889159996698216,1.01902065159027,-3.03804130318054,1.03912057441459,0.98659294350166,0.959800154351368,0.998920728765954,-1.99892072876595,0.998920728765954,0.988165872485059,1,0.94054748173395,-1,0.784966113995179,0.987728786461941,1,0.784966113995179,-0.215033886004821,0.418495593577963,0.978195178707743,0.633529479582784,0.601730853786571,0.203461707573142,0.224832715556783,0.955918389775806,0.246203723540423,0.476098141043308,0.428294423129925,0.167085157409711,0.929944363864352,0.0729610490992065,0.398844895134909,0.595379580539636,0.152053643281568,0.906118826050386,0.0128349925866382,0.349486644764241,0.747433223821204,0.884028221379643,1.08094156985765,0.349486644764241,1.16843719124374,0.152053643281568,0.731454925093406,1.01638354796217,331
"226","1698ffb9",4,0.890375562072741,-5.45187781036371,1.00339730991699,0.946009762635308,0.434891260778745,0.862120125111678,-4.44848050044671,0.944065743344022,0.95700270159504,0.672217527070625,0.83480491903423,-3.50441475710269,0.879022366265709,0.970633406023817,0.867347658305563,0.812696195418491,-2.62539239083698,0.836181812450472,0.983591805748264,0.953028765936038,0.78921057838651,-1.78921057838651,0.78921057838651,0.989610821636976,1,0.730529354876158,-1,0.609381850622846,0.984090121442734,1,0.609381850622846,-0.390618149377154,0.338299203065991,0.96436053316308,0.728917352443146,0.473840526844419,-0.0523189463111627,0.165461527020255,0.920506420526945,0.383242000351673,0.371047526903031,0.113142580709092,0.0876226109810212,0.856713399969449,0.149725252233971,0.300191297922528,0.200765191690113,0.0514030204699838,0.786554123781775,0.00484689018982176,0.250433642432019,0.252168212160097,0.717374704613892,0.890375562072741,0.250433642432019,1.00339730991699,0.0514030204699838,0.639941919640722,0.951994289447008,234
"227","16c2ea01",4,1.10250851886001,-6.51254259430005,1.24352052964485,0.953666001161465,0.294939946075798,1.0672555161638,-5.2690220646552,1.20539615076924,0.95818126731302,0.447437461578238,1.02120863796199,-4.06362591388596,1.14383652644788,0.963185533518281,0.632116334542315,0.959894693719038,-2.91978938743808,1.03164977474198,0.967746691921876,0.856489837954117,0.888139612696097,-1.8881396126961,0.888139612696097,0.970772544131842,1,0.899782516404338,-1,0.871045461218026,0.976182116871095,1,0.871045461218026,-0.128954538781974,0.0615941503158249,0.949577044385672,0.190548689097799,0.466319805766926,-0.0673603884661487,-0.0438163952645599,0.754185734168217,-0.0202724020629712,0.296274405423097,-0.111176783730709,-0.0447657267596604,0.54859266703044,-0.0231203965482726,0.211014372377408,-0.155942510490369,-0.0447640941607481,0.381288939063712,-0.0231138661526235,0.159858679069777,-0.200706604651117,0.26129875242961,1.10250851886001,0.159858679069777,1.24352052964485,-0.0447657267596604,0.942649839790233,1.28828625640451,214
"228","16e8b11f",5.5,1.55804478747256,-8.79022393736281,1.70301524613403,0.936390747667166,0.275147706692671,1.5218021728072,-7.08720869122878,1.68678892920911,0.938504644035095,0.34005297439235,1.46680658733989,-5.40041976201967,1.64869275200847,0.941175994503149,0.454341505994266,1.3758635050056,-3.7517270100112,1.54015677072667,0.942762128263901,0.671413468557866,1.21157023928454,-2.21157023928454,1.21157023928454,0.94342934346059,1,0.940656121192987,-1,0.667749834633001,0.958140071082169,1,0.667749834633001,-0.332250165366999,0.320686952439953,0.978371288602061,0.652937117806952,0.494218393536477,-0.0115632129270454,0.190901274230457,0.965526992419077,0.393365761387959,0.393112687101137,0.179338061303411,0.146749517096243,0.91430542746917,0.260910489985316,0.331521894599913,0.326087578399654,0.128959101384075,0.840070180697301,0.189748827136646,0.291009335956746,0.455046679783729,0.763172991289385,1.55804478747256,0.291009335956746,1.70301524613403,0.128959101384075,1.26703545151582,1.57405614474995,393
"229","1772af76",4.5,1.57868489233714,-8.89342446168572,1.74117281932672,0.923496522004833,0.187560365052123,1.53806291058975,-7.152251642359,1.72375289116904,0.931609703342756,0.257240077682826,1.47616625039665,-5.42849875118996,1.6800014124067,0.945048043034468,0.388494513969849,1.37424866939163,-3.74849733878326,1.54384704072813,0.962883917591302,0.660803257326998,1.20465029805513,-2.20465029805513,1.20465029805513,0.976140326430507,1,0.963814170421979,-1,0.722174079554072,0.984322627117681,1,0.722174079554072,-0.277825920445928,0.308760812766746,0.988320323023482,0.586586733212674,0.515467446160409,0.0309348923208181,0.0864245601795641,0.96261855789245,0.14191422803831,0.372453150833461,0.117359452500382,0.0389812205196953,0.904404904037727,-0.00041579094129629,0.289085168255019,0.156340673020078,0.0335089865122349,0.841091021374005,-0.0223047269711381,0.237969931906463,0.189849659532312,0.779858476799078,1.57868489233714,0.237969931906463,1.74117281932672,0.0335089865122349,1.34071496043068,1.70766383281449,318
"230","177c0f32",3.5,2.61272749539239,-14.0636374769619,2.95455181836979,0.707815914832413,-0.709121614887019,2.52727141464804,-11.1090856585921,2.96508106943238,0.701998567575057,-0.75123861913737,2.38133486305326,-8.14400458915977,2.95617956840143,0.696157437312652,-0.724534116044531,2.09391251037917,-5.18782502075834,2.77265819993594,0.700247562335418,-0.357491379113535,1.4151668208224,-2.4151668208224,1.4151668208224,0.794547715216097,1,0.781992855269393,-1,0.586521585444869,0.967433212366292,1,0.586521585444869,-0.413478414555131,0.370901702575387,0.97893897422696,0.784380117130518,0.478711644010128,-0.0425767119797434,0.273016608951735,0.959782457535938,0.588609929883213,0.410146632323997,0.230439896971991,0.217288734923623,0.92405280950983,0.421426307798876,0.361932157973903,0.447728631895614,0.18084764129492,0.881437959211878,0.275661933284066,0.325715254638107,0.628576273190534,0.837070702116661,2.61272749539239,0.325715254638107,2.96508106943238,0.18084764129492,2.28701224075428,2.78423342813746,234
"231","17b23156",4,4.84061268907721,-25.2030634453861,4.96512777991654,0.71244849005029,0.377424545803375,4.80948391636738,-20.2379356654695,5.00683080425663,0.713714903446549,0.210612448442998,4.7437016204043,-15.2311048612129,5.10049173781091,0.716403967463134,-0.0703703522198396,4.56530656170099,-10.130613123402,5.29311147892985,0.723216363767882,-0.455609834457714,3.83750164447213,-4.83750164447213,3.83750164447213,0.750006967273213,1,1.34823314568491,-1,0.835984243167184,0.970476100158094,1,0.835984243167184,-0.164015756832816,0.319976676377445,0.975584916811602,0.483992433210261,0.577980459772315,0.155960919544629,0.141416682679321,0.942239963152731,0.126872445814012,0.432459200741317,0.29737760222395,0.10941891076522,0.879065626378423,0.0308791300717088,0.351699128247292,0.40679651298917,0.104618937590386,0.796327909188735,0.0116792373723753,0.302283090115911,0.511415450579556,0.709946600523199,4.84061268907721,0.302283090115911,5.29311147892985,0.104618937590386,4.5383295989613,5.18849254133946,258
"232","17d3226a",3.5,1.63934490748185,-9.19672453740927,1.78908638876715,0.912405511303337,0.251292593573536,1.60190953716053,-7.40763814864212,1.7792183323184,0.915346218348331,0.290764819368539,1.54280660544124,-5.62841981632372,1.74432866624701,0.920418081301201,0.395433817582699,1.44204557503836,-3.88409115007672,1.60742724514355,0.930156536181061,0.669236659789618,1.27666390493317,-2.27666390493317,1.27666390493317,0.951772459442217,1,1.07160039129181,-1,0.828376488045001,0.979254963753338,1,0.828376488045001,-0.171623511954999,0.269102039967392,0.970251558061944,0.440725551922391,0.548739264006196,0.0974785280123929,0.0308238117863964,0.840284556186748,-0.0358309044396001,0.37610077993293,0.128302339798789,0.00333552623525835,0.612204253827817,-0.118295761093014,0.282909466508512,0.131637866034048,0.00655965150429449,0.424257999905824,-0.10539926001687,0.227639503507668,0.138197517538342,0.30262064271,1.63934490748185,0.227639503507668,1.78908638876715,0.00333552623525835,1.41170540397418,1.78575086253189,166
"233","17dd8cb3",2,1.56945468858428,-8.84727344292141,1.70994415556261,0.876143296312802,0.297552665108384,1.5343323218397,-7.13732928735881,1.6826564556819,0.884965996294617,0.406703464631204,1.4848909438923,-5.45467283167691,1.62238600614706,0.899804874797695,0.587514813235715,1.41614341276492,-3.83228682552984,1.51124101943709,0.922588323576385,0.809804786655663,1.32104580609275,-2.32104580609275,1.32104580609275,0.947981332021404,1,1.12816805042439,-1,0.754188591541915,0.962346961949722,1,0.754188591541915,-0.245811408458085,0.159919954218588,0.960524449491325,0.405731362676673,0.457054272880252,-0.0858914542394964,0.000501967908920431,0.912916456855887,0.0868953900573373,0.304870171223141,-0.085389486330576,-0.0159515265960053,0.782337820461107,0.0375349065425601,0.224664746768355,-0.101341012926581,-0.0094271658446432,0.595903165761802,0.0636323495480084,0.177846364245755,-0.110768178771224,0.425412571669116,1.56945468858428,0.177846364245755,1.70994415556261,-0.0159515265960053,1.39160832433853,1.72589568215861,161
"234","1811b3dd",1.5,3.96886185612761,-20.844309280638,4.18131187113162,0.580244791358753,-0.0622500750200352,3.91574935237661,-16.6629974095064,4.19707181788693,0.580867333771401,-0.125289862041289,3.8219751972065,-12.4659255916195,4.27214773912836,0.584854654518378,-0.350517625765594,3.59688892624557,-8.19377785249113,4.46214415952831,0.598155039201841,-0.730510466565478,2.73163369296283,-3.73163369296283,2.73163369296283,0.656462357352724,1,1.06351935308652,-1,0.727975974770987,0.948290102361458,1,0.727975974770987,-0.272024025229013,0.35968600386796,0.978302992433843,0.631710029096972,0.543830989319473,0.087661978638947,0.258568088999199,0.981989668441797,0.429474199359451,0.448743355879382,0.346230067638146,0.248915571917224,0.971568980266544,0.400516648113526,0.398786409888842,0.59514563955537,0.253489483140883,0.955709540514435,0.418812293008162,0.36972702453925,0.848635122696253,0.940204114238985,3.96886185612761,0.36972702453925,4.46214415952831,0.248915571917224,3.59913483158836,4.21322858761108,144
"235","183fdf47",4.5,1.18196461433269,-6.90982307166346,1.27255842349483,0.982911788355791,0.547030954189326,1.15931616204216,-5.63726464816864,1.24620458831301,0.986025598702028,0.652446294916606,1.13035335328521,-4.39106005985563,1.20832589736973,0.98904084175408,0.766082367746441,1.09136708124295,-3.1827341624859,1.15094458151902,0.990950746719507,0.880844999447865,1.03178958096688,-2.03178958096688,1.03178958096688,0.991071223560378,1,0.92503867829771,-1,0.766256871808597,0.989909743825616,1,0.766256871808597,-0.233743128191403,0.520827676374344,0.990065114382521,0.754570804565747,0.643542274091471,0.287084548182941,0.461061314848809,0.987387978141118,0.635038081514676,0.58271528767725,0.74814586303175,0.455350029836357,0.977053613508711,0.617904226477322,0.550873973217027,1.20349589286811,0.448992623778794,0.965326716126436,0.592474602247071,0.53049770332938,1.6524885166469,0.955484562546852,1.18196461433269,0.53049770332938,1.27255842349483,0.448992623778794,0.651466911003313,0.823565799716033,421
"236","1849b0dd",5.5,1.14418484272465,-6.72092421362326,1.20182622513959,0.963858485250587,0.711793087925293,1.12977449712092,-5.51909798848367,1.17647176721557,0.971269345826977,0.813210919621397,1.1142087404227,-4.3426262212681,1.1509168674749,0.981600754488228,0.889875618843395,1.0958546768966,-3.1917093537932,1.12656638003869,0.992014346734588,0.938576593715824,1.06514297375451,-2.06514297375451,1.06514297375451,0.995504644637084,1,0.990207051649517,-1,0.801499700927823,0.9912818077214,1,0.801499700927823,-0.198500299072177,0.360010545980443,0.983007515101461,0.558510845052621,0.580755123454133,0.161510246908266,0.194571974169127,0.97062729948272,0.227633701429988,0.452027407025798,0.356082221077393,0.162905580378853,0.946233629255247,0.132634520059165,0.379746950364061,0.518987801456245,0.15367472568575,0.911515313561088,0.095711101286754,0.334532505428399,0.672662527141995,0.874574514117002,1.14418484272465,0.334532505428399,1.20182622513959,0.15367472568575,0.809652337296253,1.04815149945384,726
"237","18546086",5,2.38680495519111,-12.9340247759555,2.66964232420039,0.716687203513903,-0.41418684504643,2.31609561293879,-10.2643824517551,2.68276433409516,0.717713759558289,-0.466674884625498,2.19387270588666,-7.58161811765999,2.69967933622132,0.723163635807558,-0.517419891003982,1.94096939071933,-4.88193878143866,2.59363311132627,0.745841689898172,-0.305327441213887,1.28830567011239,-2.28830567011239,1.28830567011239,0.873427891387557,1,0.843371066197209,-1,0.724934362070977,0.995376841978524,1,0.724934362070977,-0.275065637929023,0.409237664988013,0.996275667173814,0.684303302917036,0.567086013529495,0.13417202705899,0.182603921709929,0.979532997042478,0.231035816360869,0.438925316256306,0.316775948768919,0.123122239363353,0.944983627670034,0.0525907693211396,0.359974547033068,0.439898188132272,0.11346079479858,0.910057227893925,0.0139449910620471,0.31067179658617,0.553358982930852,0.880624740122176,2.38680495519111,0.31067179658617,2.69967933622132,0.11346079479858,2.07613315860494,2.58621854142274,555
"238","186c795b",4,1.02099045647974,-6.10495228239871,0.977688281448582,0.960255866798116,1.2165108751558,1.03181600023753,-5.12726400095013,0.946345224563937,0.964611087491197,1.34188310269438,1.0603062587954,-4.18091877638619,0.936946178667928,0.970299772704955,1.37008024038241,1.12198629885913,-3.24397259771826,1.04798300238821,0.977293363017172,1.14800659294185,1.19598959533006,-2.19598959533006,1.19598959533006,0.984426867245646,1,1.06596767731978,-1,0.71920805105885,0.982710804628074,1,0.71920805105885,-0.28079194894115,0.291573492757763,0.97939683557192,0.572365441698913,0.505390771908306,0.0107815438166128,0.166650077435389,0.969812522489881,0.322518611054164,0.392477207084,0.177431621252001,0.116002521162427,0.938949368957616,0.17057594223528,0.323358535603607,0.293434142414428,0.0957201402599432,0.879800678596779,0.0894464186253445,0.277830856534874,0.389154282674372,0.803825529343575,1.19598959533006,0.277830856534874,1.19598959533006,0.0957201402599432,0.918158738795183,1.10026945507011,284
"239","1894b127",4,2.12928050231128,-11.6464025115564,2.18470880061084,0.562198715031815,0.722858508502231,2.1154234277364,-9.46169371094559,2.20703895729399,0.566157454737188,0.633537881769641,2.08488491788387,-7.2546547536516,2.25359444990792,0.574490539756518,0.493871403927838,2.00053015187184,-5.00106030374368,2.2935503634406,0.595607648133405,0.413959576862484,1.70750994030308,-2.70750994030308,1.70750994030308,0.690305483595086,1,1.05127495445183,-1,0.74446041896779,0.982330726965119,1,0.74446041896779,-0.25553958103221,0.425575004232182,0.99191812020776,0.681114585264392,0.585017711599986,0.170035423199973,0.293671148224175,0.989432708154811,0.417306873248376,0.487902190474716,0.463706571424147,0.248633369263976,0.982621388238195,0.28219353636778,0.428084985172031,0.712339940688123,0.229603228134806,0.97375051703763,0.206072971851103,0.388388633764586,0.941943168822929,0.963906037751086,2.12928050231128,0.388388633764586,2.2935503634406,0.229603228134806,1.7408918685467,2.06394713530579,312
"240","18cb3b82",3.5,1.12851082537631,-6.64255412688156,1.17269837308566,0.948114278493517,0.77906226145328,1.11746393844898,-5.4698557537959,1.14643519959806,0.954038857307389,0.884114955403671,1.10780685139928,-4.32342055419784,1.13062486075823,0.963014265151221,0.93154597192314,1.0963978467198,-3.19279569343961,1.12959307997151,0.974490891593176,0.933609533496589,1.0632026134681,-2.0632026134681,1.0632026134681,0.985449960348089,1,0.964352967477947,-1,0.653998886679788,0.980213705823297,1,0.653998886679788,-0.346001113320212,-0.263108022214182,0.474052424210022,0.08289309110603,0.195445432232803,-0.609109135534394,-0.48054139056132,0.0227831163663164,-0.351973645588246,-0.0298835086985713,-1.08965052609571,-0.478940714160311,0.000395878717161236,-0.34717161638522,-0.142147810064006,-1.56859124025603,-0.468496230816491,0.00794335874642225,-0.305393683009937,-0.207417494214503,-2.03708747107252,0.0159501194041476,1.12851082537631,-0.207417494214503,1.17269837308566,-0.48054139056132,1.33592831959081,1.65323976364698,316
"241","1908a463",4.5,1.89219027692328,-10.4609513846164,2.08493487366554,0.892374858987626,0.0362770162887109,1.84400412773772,-8.37601651095087,2.08555049984527,0.895970921094589,0.0338145115697799,1.76348867036853,-6.29046601110559,2.05347421320057,0.904038381151831,0.130043371503898,1.61849589895251,-4.23699179790503,1.86880991138593,0.921732058456249,0.499371975133164,1.3681818865191,-2.3681818865191,1.3681818865191,0.951669037436112,1,1.04367485668619,-1,0.7341139620147,0.972852048289052,1,0.7341139620147,-0.2658860379853,0.297426047819855,0.971345248405108,0.563312085805156,0.515770004917278,0.0315400098345551,0.15562682561307,0.923742203993261,0.279713641391584,0.395722278482542,0.187166835447625,0.140309536076496,0.831650943300622,0.233761772781863,0.33186909288103,0.32747637152412,0.149378234163234,0.740611148419225,0.270036565128814,0.295370921137471,0.476854605687354,0.669851222631095,1.89219027692328,0.295370921137471,2.08555049984527,0.140309536076496,1.59681935578581,1.94524096376878,321
"242","19312bdb",4,2.8288312212121,-15.1441561060605,3.09394827065373,0.874149220732948,-0.325585247208149,2.76255195885169,-12.0502078354068,3.11553535276123,0.877241285385598,-0.411933575638148,2.64489082754851,-8.93467248264554,3.14614529693546,0.883874491705584,-0.503763408160856,2.39426359285504,-5.78852718571007,2.94848707877648,0.900210289181238,-0.108446971842892,1.84004010693359,-2.84004010693359,1.84004010693359,0.94782894559676,1,1.32248583522963,-1,0.817163628139089,0.982147070426812,1,0.817163628139089,-0.182836371860911,0.0262285015345479,0.969953614143947,0.209064873395459,0.421696064836819,-0.156607870326363,-0.101483273660128,0.847114376948303,-0.0463586769938932,0.247302952004503,-0.258091143986491,-0.102629051787188,0.598863969558379,-0.0497960113750744,0.15981995105658,-0.360720195773679,-0.100942030892777,0.360520148089254,-0.0430479277974274,0.107667554666709,-0.461662226666456,0.195025144993209,2.8288312212121,0.107667554666709,3.14614529693546,-0.102629051787188,2.72116366654539,3.24877434872265,393
"243","196a6369",4,2.60743741689742,-14.0371870844871,2.65719836941347,0.35095311377079,0.751195237419752,2.5949971787684,-11.3799887150736,2.66622304085896,0.351661102370618,0.715096551637787,2.57125522473822,-8.71376567421466,2.69671528338423,0.35336896193906,0.623619824061976,2.50852519541522,-6.01705039083043,2.78077266715492,0.358064808937372,0.455505056520588,2.23627772367551,-3.23627772367551,2.23627772367551,0.379992450286866,1,1.21623258466211,-1,0.821800801679394,0.946319224502263,1,0.821800801679394,-0.178199198320606,0.455966930148054,0.988266676673709,0.63416612846866,0.638883865913724,0.277767731827448,0.309649295188915,0.976179054974088,0.341530858550382,0.529139009005455,0.587417027016364,0.249871899615509,0.956322613942808,0.162198671830162,0.459322231657968,0.837288926631872,0.218504486771068,0.930732634883527,0.0367290204523993,0.411158682680588,1.05579341340294,0.899578975543666,2.60743741689742,0.411158682680588,2.78077266715492,0.218504486771068,2.19627873421683,2.56226818038385,181
